Customer_ID,Full_Name,Gender,Birthdate,Registration_Date,Email,Phone_Number,City,Preferred_Channel,Batch_ID,Source_File
C001917,Youssef Yamamoto,Female,1969-11-19,2020-10-27,youssef.yamamoto@example.com,+20790162741,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001358,Mohamed Ali,Male,1992-05-01,2018-07-17,mohamed.ali@example.com,+20536200850,Cairo,In-Store,gen_20251127_092505,customers.csv
C001826,Hiro Brown,Male,1956-01-12,2024-11-27,hiro.brown@example.com,+20245628807,Riyadh,In-Store,gen_20251127_092505,customers.csv
C000787,Mia Smith,Female,1976-10-24,2020-12-25,mia.smith@example.com,+20460844666,Doha,In-Store,gen_20251127_092505,customers.csv
C000470,Carlos Garcia,Male,1971-03-20,2024-04-23,carlos.garcia@example.com,+20370838238,Dubai,In-Store,gen_20251127_092505,customers.csv
C000141,Liam Yamamoto,Female,1984-10-04,2018-05-07,liam.yamamoto@example.com,+20122324824,NA,Mixed,gen_20251127_092505,customers.csv
C000789,Fatima Hassan,Male,1961-02-27,2019-06-29,fatima.hassan@example.com,+20852612256,Giza,Online,gen_20251127_092505,customers.csv
C000324,Youssef Garcia,Male,1958-11-18,2021-06-15,youssef.garcia@example.com,+20234676449,Cairo,Mixed,gen_20251127_092505,customers.csv
C000051,Maria Khan,Male,1966-09-10,2023-06-14,maria.khan@example.com,+20105627447,Mansoura,Mixed,gen_20251127_092505,customers.csv
C000715,Fatima Martin,Other,1983-06-06,2018-09-29,fatima.martin@example.com,+20616937112,alexandria,Online,gen_20251127_092505,customers.csv
C004890,Fatima Lopez,Other,1971-08-29,2022-04-22,fatima.lopez@example.com,+20973085845,Doha,Mixed,gen_20251127_092505,customers.csv
C002841,Mia Ali,Male,1962-01-07,2020-02-04,mia.ali@example.com,+20173235077,NA,Mixed,gen_20251127_092505,customers.csv
C002447,Youssef Johnson,Female,1961-07-28,2021-07-02,youssef.johnson@example.com,000000,Riyadh,In-Store,gen_20251127_092505,customers.csv
C004814,Julia Hassan,Male,1968-08-09,2024-05-21,julia.hassan@example.com,+20252726216,Doha,Mixed,gen_20251127_092505,customers.csv
C004420,Omar Johnson,Female,1986-12-22,2024-07-22,OMAR.JOHNSON@EXAMPLE.COM,+20430970105,Doha,Online,gen_20251127_092505,customers.csv
C004597,Mia Garcia,Female,1993-09-04,2021-05-12,mia.garcia@example.com,+20852668504,Cairo,Online,gen_20251127_092505,customers.csv
C003016,Anna Khan,Female,1973-04-22,2018-02-08,anna.khan@example.com,+20943133564,Cairo,In-Store,gen_20251127_092505,customers.csv
C002667,Amina Brown,Female,1963-02-26,2018-05-31,amina.brown@example.com,+20474738415,Alexandria,in-store,gen_20251127_092505,customers.csv
C000407,David Hassan,Other,1971-10-03,2019-01-20,david.hassan@example.com,+20941834644,Mansoura,Mixed,gen_20251127_092505,customers.csv
C003725,Mia Brown,Female,1964-03-11,2020-02-10,mia.brown@example.com,+20406506125,Tanta,In-Store,gen_20251127_092505,customers.csv
C001005,Fatima Yamamoto,Female,1988-05-17,2024-03-06,fatima.yamamoto@example.com,+20708773632,,Mixed,gen_20251127_092505,customers.csv
C003788,Omar Brown,Female,1981-04-27,2021-03-13,omar.brown@example.com,+20361618663,Doha,in-store,gen_20251127_092505,customers.csv
C000891,Mia Garcia,Male,1996-12-04,2018-01-18,mia.garcia@example.com,+20989460293,Tanta,Mixed,gen_20251127_092505,customers.csv
C002412,Omar Johnson,Male,1956-08-18,2020-09-15,omar.johnson@example.com,+20326298876,Alexandria,In-Store,gen_20251127_092505,customers.csv
C002546,Anna Brown,Female,1960-05-23,2020-02-01,anna.brown@example.com,,Dubai,Mixed,gen_20251127_092505,customers.csv
C004834,Hiro Garcia,Female,1980-09-22,2022-05-06,hiro.garcia@example.com,000000,Tanta,Mixed,gen_20251127_092505,customers.csv
C002391,Maria Lopez,Other,1968-11-13,2022-10-12,maria.lopez@example.com,+20706194982,Tanta,Online,gen_20251127_092505,customers.csv
C003941,Sophia Johnson,Female,2000-07-16,2022-02-08,sophia.johnson@example.com,+20164400329,Riyadh,Online,gen_20251127_092505,customers.csv
C000043,Ahmed Yamamoto,unkn0wn,1974-10-21,2018-07-27,ahmed.yamamoto@example.com,+20955957175,Doha,In-Store,gen_20251127_092505,customers.csv
C002831,Carlos Garcia,Female,1992-01-21,2023-11-02,carlos.garcia@example.com,+20498789273,Alexandria,In-Store,gen_20251127_092505,customers.csv
C003966,David Johnson,Male,1992-07-21,2024-01-07,david.johnson@example.com,+20139044883,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000304,Youssef Yamamoto,Male,1958-05-04,2023-02-06,youssef.yamamoto@example.com,+20343507206,Dubai,In-Store,gen_20251127_092505,customers.csv
C004514,Anna Hassan,Male,1963-02-04,2024-05-12,anna.hassan@example.com,+20944047849,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003748,David Garcia,Male,1977-09-17,2022-11-02,david.garcia@example.com,+20864151937,Mansoura,Mixed,gen_20251127_092505,customers.csv
C000665,Ahmed Garcia,Other,1991-12-09,2024-07-16,ahmed.garcia@example.com,+20380505190,Tanta,Online,gen_20251127_092505,customers.csv
C001178,Amina Johnson,Other,1963-05-27,2023-04-21,NA,+20265131487,Tanta,In-Store,gen_20251127_092505,customers.csv
C002677,Sara Yamamoto,Female,1992-07-17,2020-03-22,sara.yamamoto@example.com,+20664154556,Tanta,In-Store,gen_20251127_092505,customers.csv
C001948,Sophia Khan,Male,1988-03-02,2022-08-22,sophia.khan@example.com,+20772520351,Tanta,In-Store,gen_20251127_092505,customers.csv
C002502,Emma Brown,Male,1988-03-25,2021-06-28,emma.brown@example.com,,Mansoura,Online,gen_20251127_092505,customers.csv
C001474,Hiro Johnson,Other,1974-05-24,2019-10-27,NA,+20202373272,Dubai,Online,gen_20251127_092505,customers.csv
C003484,David Yamamoto,Other,1993-01-27,2023-06-07,david.yamamoto@example.com,+20812400653,Cairo,Mixed,gen_20251127_092505,customers.csv
C003521,Fatima Yamamoto,Other,1957-08-23,2024-12-05,fatima.yamamoto@example.com,+20297031288,Giza,In-Store,gen_20251127_092505,customers.csv
C002133,Noah Yamamoto,Other,1954-12-15,2023-02-01,noah.yamamoto@example.com,+20817502524,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001027,Maria Garcia,Male,1998-11-07,2022-08-11,MARIA.GARCIA@EXAMPLE.COM,+20919079548,Alexandria,Online,gen_20251127_092505,customers.csv
C000962,Noah Hassan,Other,1967-02-22,2024-08-11,noah.hassan@example.com,+20267412695,,In-Store,gen_20251127_092505,customers.csv
C002890,Maria Ali,Male,1996-03-04,2022-01-08,maria.ali@example.com,+20712623611,Cairo,Mixed,gen_20251127_092505,customers.csv
C003135,Sophia Ali,Male,1959-10-30,2021-07-21,sophia.ali@example.com,+20579219346,Riyadh,In-Store,gen_20251127_092505,customers.csv
C002010,Julia Lopez,Other,2004-07-06,2020-04-05,julia.lopez@example.com,+20282287669,Giza,Online,gen_20251127_092505,customers.csv
C002150,Isabella Johnson,Female,1967-05-27,2020-11-23,isabella.johnson@example.com,+20279317982,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003324,Isabella Hassan,Other,1986-12-01,2019-09-30,isabella.hassan@example.com,+20486742550,Tanta,In-Store,gen_20251127_092505,customers.csv
C002339,Anna Lopez,Male,1971-07-06,2022-07-01,ANNA.LOPEZ@EXAMPLE.COM,+20300807212,Riyadh,In-Store,gen_20251127_092505,customers.csv
C003889,Mia Hassan,Other,2004-03-30,2018-05-15,mia.hassan@example.com,+20476499760,Riyadh,Mixed,gen_20251127_092505,customers.csv
C000305,Sara Johnson,Other,1978-03-04,2020-02-17,sara.johnson@example.com,+20453800641,giza,Mixed,gen_20251127_092505,customers.csv
C001441,Sara Johnson,Other,1959-10-10,2018-02-03,sara.johnson@example.com,+20636859868,Tanta,Mixed,gen_20251127_092505,customers.csv
C001497,Hiro Johnson,unkn0wn,1974-08-03,2020-04-25,,+20438211917,Alexandria,mixed,gen_20251127_092505,customers.csv
C002653,Amina Johnson,Other,2002-07-07,2023-11-25,amina.johnson@example.com,invalid,Mansoura,Online,gen_20251127_092505,customers.csv
C002876,Omar Yamamoto,Male,1990-05-09,2020-09-24,omar.yamamoto@example.com,+20231088446,Riyadh,Online,gen_20251127_092505,customers.csv
C000917,Fatima Garcia,Other,1999-08-02,2021-01-25,fatima.garcia@example.com,+20570313716,Giza,Online,gen_20251127_092505,customers.csv
C004183,David Smith,Other,1978-11-19,2022-03-14,david.smith@example.com,+20730220114,Riyadh,Online,gen_20251127_092505,customers.csv
C003722,Maria Garcia,Other,1997-02-25,2019-11-03,maria.garcia@example.com,+20758932190,Cairo,Online,gen_20251127_092505,customers.csv
C002773,Fatima Brown,Male,1982-12-22,2022-11-11,FATIMA.BROWN@EXAMPLE.COM,+20473850338,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001625,Liam Lopez,Male,1981-04-24,2020-09-28,liam.lopez@example.com,+20992379124,Alexandria,Mixed,gen_20251127_092505,customers.csv
C003838,Anna Garcia,Male,2003-08-28,2018-03-15,anna.garcia@example.com,+20220234248,Alexandria,mixed,gen_20251127_092505,customers.csv
C000822,Sophia Yamamoto,Other,1964-04-07,2020-12-15,sophia.yamamoto@example.com,,Riyadh,Online,gen_20251127_092505,customers.csv
C003965,Mohamed Johnson,Female,1985-12-28,2018-12-13,mohamed.johnson@example.com,+20275507307,Tanta,Online,gen_20251127_092505,customers.csv
C001355,David Ali,Female,1995-04-12,2020-08-31,david.ali@example.com,+20135484003,Mansoura,online,gen_20251127_092505,customers.csv
C004498,Ahmed Ali,Male,1968-01-07,2020-04-15,ahmed.ali@example.com,+20875967650,Cairo,Online,gen_20251127_092505,customers.csv
C000851,Maria Yamamoto,Female,1985-10-23,2019-11-28,maria.yamamoto@example.com,000000,Giza,Online,gen_20251127_092505,customers.csv
C001001,Hiro Brown,Male,1978-06-10,2020-07-01,hiro.brown@example.com,+20754081440,NA,In-Store,gen_20251127_092505,customers.csv
C003378,Mohamed Garcia,Female,1976-07-16,2023-03-11,mohamed.garcia@example.com,+20601593043,Tanta,Online,gen_20251127_092505,customers.csv
C000019,Isabella Johnson,Male,1990-04-26,2024-04-24,isabella.johnson@example.com,+20366731758,Doha,In-Store,gen_20251127_092505,customers.csv
C001638,Omar Johnson,Other,1987-06-13,2019-04-11,omar.johnson@example.com,+20351055203,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001668,Mia Ali,Other,1956-08-10,2020-09-04,mia.ali@example.com,+20836653508,Tanta,Online,gen_20251127_092505,customers.csv
C000494,Omar Smith,Other,1989-11-19,2021-06-30,omar.smith@example.com,+20525531251,Alexandria,online,gen_20251127_092505,customers.csv
C001348,Sara Khan,Other,1984-06-11,2023-05-15,sara.khan@example.com,+20675666625,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003728,Julia Khan,Female,1970-09-12,2021-07-31,julia.khan@example.com,+20241671676,Giza,In-Store,gen_20251127_092505,customers.csv
C004826,David Brown,Female,1996-04-06,2021-07-26,david.brown@example.com,+20477048186,Doha,In-Store,gen_20251127_092505,customers.csv
C003615,Sara Yamamoto,Other,1984-05-16,2020-09-21,sara.yamamoto@example.com,+20860248397,giza,Mixed,gen_20251127_092505,customers.csv
C003482,Mia Johnson,Other,1968-09-19,2023-03-16,mia.johnson@example.com,+20136507728,Alexandria,Mixed,gen_20251127_092505,customers.csv
C000688,Mia Yamamoto,Male,1991-08-07,2019-05-28,mia.yamamoto@example.com,+20563294279,dubai,Mixed,gen_20251127_092505,customers.csv
C003732,Mohamed Lopez,Male,1996-06-07,2022-02-07,mohamed.lopez@example.com,+20880383454,Cairo,In-Store,gen_20251127_092505,customers.csv
C001609,Anna Ali,Female,1957-04-13,2023-03-11,anna.ali@example.com,+20649552297,Mansoura,Online,gen_20251127_092505,customers.csv
C004085,Mia Smith,Female,1988-03-29,2022-01-02,mia.smith@example.com,+20920830601,Giza,Mixed,gen_20251127_092505,customers.csv
C003403,Youssef Martin,Other,1956-03-08,2020-12-16,youssef.martin@example.com,+20884961787,Tanta,In-Store,gen_20251127_092505,customers.csv
C001010,Sophia Garcia,Female,1977-01-14,2024-02-19,sophia.garcia@example.com,+20472468382,Dubai,Online,gen_20251127_092505,customers.csv
C002409,Amina Garcia,Other,1994-06-07,2024-03-22,amina.garcia@example.com,+20355136004,riyadh,Online,gen_20251127_092505,customers.csv
C001093,Julia Garcia,Male,1955-10-08,2023-06-15,julia.garcia@example.com,+20890526947,NA,In-Store,gen_20251127_092505,customers.csv
C001328,Noah Lopez,Male,1996-06-16,2021-05-27,noah.lopez@example.com,+20532647102,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001678,Sophia Yamamoto,Other,1967-05-26,2019-09-12,sophia.yamamoto@example.com,+20188644856,riyadh,Online,gen_20251127_092505,customers.csv
C002000,Amina Yamamoto,Other,1975-09-25,2018-03-01,amina.yamamoto@example.com,+20422322123,Giza,Mixed,gen_20251127_092505,customers.csv
C001311,Omar Ali,Male,1962-05-17,2019-10-07,omar.ali@example.com,+20565412203,Dubai,Mixed,gen_20251127_092505,customers.csv
C003259,Liam Ali,Other,1977-09-11,2018-01-14,liam.ali@example.com,+20740641963,Cairo,Online,gen_20251127_092505,customers.csv
C001988,Carlos Smith,Other,2006-06-04,2019-10-14,carlos.smith@example.com,+20676510987,Mansoura,Mixed,gen_20251127_092505,customers.csv
C003649,Youssef Smith,Female,1976-05-30,2021-12-21,youssef.smith@example.com,+20958986649,Giza,In-Store,gen_20251127_092505,customers.csv
C000345,Mohamed Johnson,Female,1963-10-08,2019-09-13,mohamed.johnson@example.com,+20519177370,NA,Online,gen_20251127_092505,customers.csv
C004483,David Martin,Other,1992-11-24,2024-09-21,david.martin@example.com,+20673919411,Alexandria,In-Store,gen_20251127_092505,customers.csv
C000987,Noah Hassan,Female,1970-05-01,2023-06-08,noah.hassan@example.com,+20289641748,Dubai,Mixed,gen_20251127_092505,customers.csv
C004545,Ahmed Lopez,Female,1987-08-01,2018-02-24,ahmed.lopez@example.com,+20621993948,Dubai,Online,gen_20251127_092505,customers.csv
C003808,Ahmed Yamamoto,Other,1995-09-23,2023-06-07,ahmed.yamamoto@example.com,+20441216264,Alexandria,In-Store,gen_20251127_092505,customers.csv
C004524,Amina Khan,Other,1979-09-12,2020-08-25,amina.khan@example.com,+20309313509,Cairo,Online,gen_20251127_092505,customers.csv
C004003,Maria Smith,Male,1955-03-09,2023-10-02,maria.smith@example.com,+20773775024,Doha,Mixed,gen_20251127_092505,customers.csv
C003092,John Martin,Male,1993-12-22,2020-09-23,john.martin@example.com,+20722547800,Alexandria,in-store,gen_20251127_092505,customers.csv
C003962,Youssef Lopez,female,1978-03-13,2020-09-17,youssef.lopez@example.com,+20224315221,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001143,Julia Lopez,Other,2002-10-26,2024-10-03,julia.lopez@example.com,+20780632982,Tanta,In-Store,gen_20251127_092505,customers.csv
C002359,Sophia Smith,Male,1962-01-12,2021-05-15,sophia.smith@example.com,+20347765345,Doha,In-Store,gen_20251127_092505,customers.csv
C001199,David Lopez,Male,1988-02-04,2018-02-27,david.lopez@example.com,+20586295266,Tanta,In-Store,gen_20251127_092505,customers.csv
C000086,Isabella Khan,Female,1995-12-03,2018-09-19,isabella.khan@example.com,+20779968952,Tanta,Mixed,gen_20251127_092505,customers.csv
C001519,Liam Garcia,Male,1986-03-27,2018-01-11,liam.garcia@example.com,+20706795132,Mansoura,In-Store,gen_20251127_092505,customers.csv
C000517,Liam Khan,Other,1998-01-06,2024-08-07,,,Tanta,In-Store,gen_20251127_092505,customers.csv
C001382,Amina Smith,Male,1969-10-20,2022-08-12,amina.smith@example.com,+20840026667,Dubai,Mixed,gen_20251127_092505,customers.csv
C002717,Ahmed Smith,Male,2006-08-01,2022-12-07,ahmed.smith@example.com,+20342223099,Doha,Mixed,gen_20251127_092505,customers.csv
C003085,Fatima Brown,Other,1996-03-26,2023-05-31,fatima.brown@example.com,+20332661510,Doha,Mixed,gen_20251127_092505,customers.csv
C001015,Liam Garcia,Male,1984-03-19,2020-05-26,liam.garcia@example.com,+20970049133,Alexandria,Online,gen_20251127_092505,customers.csv
C000129,Hiro Brown,Female,1983-10-28,2021-02-04,hiro.brown@example.com,+20317447254,Tanta,In-Store,gen_20251127_092505,customers.csv
C001365,Carlos Khan,Female,1966-10-29,2024-07-30,carlos.khan@example.com,+20104552427,Dubai,Online,gen_20251127_092505,customers.csv
C003624,David Martin,Female,2004-04-17,2019-11-10,david.martin@example.com,+20779064626,Doha,Online,gen_20251127_092505,customers.csv
C004971,Anna Johnson,Male,2001-02-13,2023-09-05,anna.johnson@example.com,+20629703387,NA,In-Store,gen_20251127_092505,customers.csv
C000892,Fatima Smith,Other,1990-09-23,2020-12-25,,+20185616288,Mansoura,Mixed,gen_20251127_092505,customers.csv
C002794,Sara Ali,Female,1966-08-12,2023-02-26,sara.ali@example.com,+20877402991,Tanta,Mixed,gen_20251127_092505,customers.csv
C004239,Julia Hassan,Female,1981-08-22,2021-05-25,julia.hassan@example.com,+20384963052,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001360,Fatima Brown,Male,1979-08-08,2020-04-21,fatima.brown@example.com,+20153094343,Tanta,Mixed,gen_20251127_092505,customers.csv
C000308,John Yamamoto,Female,1991-11-16,2021-05-24,john.yamamoto@example.com,+20604196314,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001662,Ahmed Lopez,Male,1990-01-03,2024-03-10,,+20255453806,Giza,online,gen_20251127_092505,customers.csv
C002432,Hiro Hassan,unkn0wn,1999-11-15,2024-04-11,hiro.hassan@example.com,+20131692146,Tanta,In-Store,gen_20251127_092505,customers.csv
C003935,David Brown,Male,1965-11-02,2018-10-16,david.brown@example.com,+20656517543,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001318,Youssef Yamamoto,Female,2005-06-30,2022-03-06,youssef.yamamoto@example.com,+20253084723,Alexandria,In-Store,gen_20251127_092505,customers.csv
C004304,Mia Smith,Female,1983-08-16,2023-04-29,NA,+20662786041,Alexandria,Online,gen_20251127_092505,customers.csv
C002475,Hiro Yamamoto,Male,1989-01-12,2021-05-22,hiro.yamamoto@example.com,+20356706590,Giza,In-Store,gen_20251127_092505,customers.csv
C002543,Omar Ali,Male,1971-12-10,2024-03-15,omar.ali@example.com,+20946246312,Mansoura,In-Store,gen_20251127_092505,customers.csv
C001247,Amina Yamamoto,Other,1997-06-28,2019-08-14,NA,+20627990114,Riyadh,In-Store,gen_20251127_092505,customers.csv
C001209,Isabella Brown,Male,1988-01-19,2020-08-14,isabella.brown@example.com,+20299077823,Doha,In-Store,gen_20251127_092505,customers.csv
C000217,Hiro Brown,Other,1973-12-13,2019-04-03,hiro.brown@example.com,+20342669125,Alexandria,In-Store,gen_20251127_092505,customers.csv
C004293,Sophia Martin,Male,1992-01-14,2021-10-06,sophia.martin@example.com,+20105898715,giza,In-Store,gen_20251127_092505,customers.csv
C003063,John Johnson,Female,1960-05-26,2024-11-21,john.johnson@example.com,+20806920455,Doha,Online,gen_20251127_092505,customers.csv
C001240,Omar Garcia,Female,1984-01-22,2024-01-01,omar.garcia@example.com,+20389683015,Cairo,Mixed,gen_20251127_092505,customers.csv
C002290,Youssef Garcia,Other,1962-08-17,2018-09-03,youssef.garcia@example.com,+20225899183,Cairo,Mixed,gen_20251127_092505,customers.csv
C002741,John Ali,Male,1995-05-12,2018-08-18,john.ali@example.com,+20676486732,Dubai,In-Store,gen_20251127_092505,customers.csv
C000276,Omar Johnson,Female,1979-09-05,2020-02-24,omar.johnson@example.com,+20990692299,Giza,Mixed,gen_20251127_092505,customers.csv
C000490,Sophia Ali,Female,2002-12-03,2020-10-21,sophia.ali@example.com,+20809684012,Mansoura,Online,gen_20251127_092505,customers.csv
C001036,David Hassan,Male,1993-03-19,2020-08-17,,+20614574265,Alexandria,Mixed,gen_20251127_092505,customers.csv
C001230,Amina Hassan,Male,1990-08-30,2024-01-30,amina.hassan@example.com,+20155022828,,Mixed,gen_20251127_092505,customers.csv
C004586,Julia Martin,Male,1977-03-26,2022-10-01,julia.martin@example.com,+20914100592,Giza,Mixed,gen_20251127_092505,customers.csv
C001009,Hiro Johnson,Female,1972-10-29,2020-10-23,,+20739807728,Tanta,Online,gen_20251127_092505,customers.csv
C004690,Carlos Ali,Female,1996-08-12,2018-06-20,carlos.ali@example.com,+20137649744,Doha,in-store,gen_20251127_092505,customers.csv
C004027,John Brown,Male,1981-10-17,2021-08-26,john.brown@example.com,+20593648176,Dubai,Mixed,gen_20251127_092505,customers.csv
C003183,Ahmed Yamamoto,Female,1975-07-12,2023-02-16,ahmed.yamamoto@example.com,+20797969224,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002533,Ahmed Johnson,Male,1978-07-18,2018-09-06,ahmed.johnson@example.com,+20805244941,Giza,In-Store,gen_20251127_092505,customers.csv
C004170,Noah Khan,Female,2004-10-09,2019-07-11,noah.khan@example.com,+20792558630,cairo,online,gen_20251127_092505,customers.csv
C001059,Maria Ali,Other,2005-08-27,2018-08-03,maria.ali@example.com,+20302040401,Cairo,In-Store,gen_20251127_092505,customers.csv
C002167,Sophia Brown,Female,2007-01-18,2022-01-20,sophia.brown@example.com,+20716162868,cairo,In-Store,gen_20251127_092505,customers.csv
C004579,Omar Martin,unkn0wn,1955-07-06,2019-11-20,omar.martin@example.com,+20708254889,Cairo,Online,gen_20251127_092505,customers.csv
C000282,Hiro Brown,Male,1972-10-16,2018-01-10,hiro.brown@example.com,+20473156121,Dubai,Online,gen_20251127_092505,customers.csv
C003566,Maria Hassan,Male,1968-05-23,2018-06-22,maria.hassan@example.com,+20441382588,Giza,Mixed,gen_20251127_092505,customers.csv
C001317,Noah Lopez,Female,1989-08-05,2019-09-26,noah.lopez@example.com,+20430638464,Alexandria,Mixed,gen_20251127_092505,customers.csv
C004979,Liam Garcia,Male,1999-08-11,2023-08-04,liam.garcia@example.com,+20251980231,Alexandria,Online,gen_20251127_092505,customers.csv
C000969,Mohamed Yamamoto,Other,2002-03-06,2023-05-05,mohamed.yamamoto@example.com,+20339335017,Mansoura,In-Store,gen_20251127_092505,customers.csv
C003127,Ahmed Ali,Female,1978-07-12,2018-12-28,ahmed.ali@example.com,+20609669412,Alexandria,Online,gen_20251127_092505,customers.csv
C003921,Anna Garcia,Female,1997-05-22,2020-04-09,anna.garcia@example.com,+20597091798,Tanta,In-Store,gen_20251127_092505,customers.csv
C003167,Mohamed Johnson,Female,1955-11-14,2023-04-02,mohamed.johnson@example.com,+20173203565,Doha,Online,gen_20251127_092505,customers.csv
C003520,Emma Ali,Female,2004-08-08,2020-11-30,NA,+20615565801,Giza,Online,gen_20251127_092505,customers.csv
C000620,David Hassan,Male,1970-09-02,2018-08-25,david.hassan@example.com,+20485035442,Mansoura,Mixed,gen_20251127_092505,customers.csv
C003347,Noah Smith,Male,2006-01-10,2024-06-14,noah.smith@example.com,+20512737651,Tanta,Online,gen_20251127_092505,customers.csv
C001743,Omar Ali,Other,2003-02-27,2019-03-08,NA,+20833085683,Alexandria,In-Store,gen_20251127_092505,customers.csv
C001391,Omar Martin,Other,2001-08-29,2021-12-20,omar.martin@example.com,+20683169222,Dubai,Online,gen_20251127_092505,customers.csv
C004051,David Martin,Male,1975-10-19,2024-02-13,david.martin@example.com,+20336207968,Mansoura,Mixed,gen_20251127_092505,customers.csv
C001848,John Smith,Female,1992-08-26,2021-12-13,john.smith@example.com,+20998686660,Alexandria,in-store,gen_20251127_092505,customers.csv
C001580,Maria Yamamoto,Other,1997-10-01,2020-06-10,maria.yamamoto@example.com,+20319857539,Doha,Mixed,gen_20251127_092505,customers.csv
C001656,Isabella Smith,Male,1962-07-26,2019-12-21,isabella.smith@example.com,+20289938705,Giza,Mixed,gen_20251127_092505,customers.csv
C002353,Maria Ali,Other,1971-02-19,2021-05-17,maria.ali@example.com,+20188797008,alexandria,In-Store,gen_20251127_092505,customers.csv
C002213,Mia Garcia,unkn0wn,1981-09-24,2023-06-10,mia.garcia@example.com,+20213795117,Doha,In-Store,gen_20251127_092505,customers.csv
C002021,Hiro Ali,Female,1977-02-09,2023-12-30,hiro.ali@example.com,+20688900525,Riyadh,In-Store,gen_20251127_092505,customers.csv
C004973,Youssef Ali,Other,1960-01-22,2024-04-14,youssef.ali@example.com,+20430353240,Alexandria,online,gen_20251127_092505,customers.csv
C001957,Fatima Khan,Male,1986-10-16,2022-02-11,fatima.khan@example.com,+20161905343,Dubai,Mixed,gen_20251127_092505,customers.csv
C001308,Hiro Brown,Female,2003-01-13,2018-04-17,hiro.brown@example.com,+20120681903,Alexandria,Mixed,gen_20251127_092505,customers.csv
C002004,Anna Yamamoto,Male,1958-11-11,2021-09-06,anna.yamamoto@example.com,+20632382696,Tanta,Online,gen_20251127_092505,customers.csv
C004456,Noah Ali,Other,2000-01-11,2020-08-13,noah.ali@example.com,+20801170256,Tanta,Mixed,gen_20251127_092505,customers.csv
C000576,Emma Martin,Other,1970-11-22,2019-08-30,emma.martin@example.com,+20741118716,Cairo,Online,gen_20251127_092505,customers.csv
C004090,John Yamamoto,Other,1969-08-02,2024-02-28,john.yamamoto@example.com,+20150810846,Cairo,online,gen_20251127_092505,customers.csv
C004320,David Smith,Male,2001-03-11,2020-07-27,david.smith@example.com,+20866413320,Doha,Online,gen_20251127_092505,customers.csv
C004437,Noah Brown,Other,1975-06-05,2020-08-23,noah.brown@example.com,+20389632669,Riyadh,Mixed,gen_20251127_092505,customers.csv
C001707,Sophia Smith,Male,1968-10-26,2021-02-21,sophia.smith@example.com,+20928459365,Dubai,Mixed,gen_20251127_092505,customers.csv
C003743,Julia Garcia,OTHER,1979-07-23,2018-10-03,julia.garcia@example.com,+20393790179,Cairo,In-Store,gen_20251127_092505,customers.csv
C003471,Youssef Hassan,Female,1969-12-10,2022-06-21,youssef.hassan@example.com,000000,Doha,Mixed,gen_20251127_092505,customers.csv
C001281,Sara Martin,Male,1964-03-01,2022-03-15,,+20697487001,Tanta,Online,gen_20251127_092505,customers.csv
C000862,Mohamed Martin,Other,1962-10-22,2022-09-30,mohamed.martin@example.com,,Mansoura,In-Store,gen_20251127_092505,customers.csv
C004146,Hiro Garcia,Female,1963-02-12,2019-09-30,hiro.garcia@example.com,+20856455656,Doha,Mixed,gen_20251127_092505,customers.csv
C001802,Sophia Garcia,Other,1996-10-04,2018-11-19,sophia.garcia@example.com,+20536074264,Alexandria,Online,gen_20251127_092505,customers.csv
C001629,Liam Johnson,Female,1990-08-16,2018-01-16,,+20663751187,Tanta,In-Store,gen_20251127_092505,customers.csv
C001994,Sara Khan,Male,2005-11-30,2019-01-03,sara.khan@example.com,invalid,Cairo,Mixed,gen_20251127_092505,customers.csv
C002640,Sophia Khan,Other,1993-09-25,2022-08-30,sophia.khan@example.com,+20646835915,mansoura,Online,gen_20251127_092505,customers.csv
C000270,Hiro Ali,Male,1956-02-16,2020-11-15,hiro.ali@example.com,+20401770760,NA,In-Store,gen_20251127_092505,customers.csv
C000630,Youssef Brown,Female,1986-08-10,2020-10-18,youssef.brown@example.com,+20703231161,giza,Mixed,gen_20251127_092505,customers.csv
C003082,Anna Yamamoto,Other,1978-10-31,2022-06-07,anna.yamamoto@example.com,+20366439593,Doha,In-Store,gen_20251127_092505,customers.csv
C002335,Omar Hassan,Female,1957-02-23,2020-02-24,omar.hassan@example.com,+20346392764,Tanta,Online,gen_20251127_092505,customers.csv
C002967,Youssef Brown,Female,1987-01-08,2022-10-11,,+20483858104,Alexandria,In-Store,gen_20251127_092505,customers.csv
C000301,Hiro Martin,Female,1972-01-01,2020-12-02,hiro.martin@example.com,+20660346951,Doha,Mixed,gen_20251127_092505,customers.csv
